java|2020-02-05 13:12:58, 271|test|D:\git\multi-dependency\src\main\java\cn\edu\fudan\se\multidependency\stub\StubMain.java|cn.edu.fudan.se.multidependency.stub.StubMain.main-(String[])-0-0
java|2020-02-05 13:17:01,162|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\TypeEntity.java|depends.entity.TypeEntity.getImplementedTypes-()-1051-15
java|2020-02-05 13:17:01,162|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.getChildren-()-1052-14
java|2020-02-05 13:17:01,163|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.hashCode-()-1053-14
java|2020-02-05 13:17:01,163|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\FileEntity.java|depends.entity.FileEntity.getByName-(String, HashSet<Entity>)-1054-14
java|2020-02-05 13:17:01,163|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\TypeEntity.java|depends.entity.TypeEntity.getByName-(String, HashSet<Entity>)-1055-15
java|2020-02-05 13:17:01,163|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.getByName-(String, HashSet<Entity>)-1056-16
java|2020-02-05 13:17:01,163|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.hashCode-()-1057-17
java|2020-02-05 13:17:01,166|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.hashCode-()-1058-17
java|2020-02-05 13:17:01,167|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\TypeEntity.java|depends.entity.TypeEntity.getInheritedTypes-()-1059-16
java|2020-02-05 13:17:01,168|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\TypeEntity.java|depends.entity.TypeEntity.getImplementedTypes-()-1060-16
java|2020-02-05 13:17:01,168|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\FileEntity.java|depends.entity.FileEntity.getDeclaredTypes-()-1061-15
java|2020-02-05 13:17:01,169|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.getRawName-()-1062-15
java|2020-02-05 13:17:01,169|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\GenericName.java|depends.entity.GenericName.getName-()-1063-15
java|2020-02-05 13:17:01,170|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.getQualifiedName-()-1064-15
java|2020-02-05 13:17:01,172|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\FileEntity.java|depends.entity.FileEntity.suffixMatch-(String, String)-1065-15
java|2020-02-05 13:17:01,173|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.getParent-()-1066-13
java|2020-02-05 13:17:01,174|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.getAncestorOfType-(Class)-1067-12
java|2020-02-05 13:17:01,174|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.getParent-()-1068-13
java|2020-02-05 13:17:01,175|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.getParent-()-1069-13
java|2020-02-05 13:17:01,175|depends|D:\multiple-dependency-project\depends\src\main\java\depends\relations\Inferer.java|depends.relations.Inferer.lookupTypeInImported-(FileEntity, String)-1070-12
java|2020-02-05 13:17:01,175|depends|D:\multiple-dependency-project\depends\src\main\java\depends\extractor\java\JavaImportLookupStrategy.java|depends.extractor.java.JavaImportLookupStrategy.lookupImportedType-(String, FileEntity, EntityRepo, Inferer)-1071-13
java|2020-02-05 13:17:01,175|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\FileEntity.java|depends.entity.FileEntity.importedSuffixMatch-(String)-1072-14
java|2020-02-05 13:17:01,176|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.getQualifiedName-(boolean)-1073-15
java|2020-02-05 13:17:01,176|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.getQualifiedName-(boolean)-1074-15
java|2020-02-05 13:17:01,177|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.getQualifiedName-(boolean)-1075-15
java|2020-02-05 13:17:01,177|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\repo\InMemoryEntityRepo.java|depends.entity.repo.InMemoryEntityRepo.getEntity-(String)-1076-14
java|2020-02-05 13:17:01,178|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.equals-(Object)-1077-11
java|2020-02-05 13:17:01,179|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\GenericName.java|depends.entity.GenericName.getName-()-1078-11
java|2020-02-05 13:17:01,179|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.equals-(Object)-1079-10
java|2020-02-05 13:17:01,181|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\TypeEntity.java|depends.entity.TypeEntity.getTypeEntity-(Entity)-1080-7
java|2020-02-05 13:17:01,182|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.equals-(Object)-1081-7
java|2020-02-05 13:17:01,182|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\DecoratedEntity.java|depends.entity.DecoratedEntity.identiferToEntities-(Inferer, Collection<GenericName>)-1082-7
java|2020-02-05 13:17:01,183|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\ContainerEntity.java|depends.entity.ContainerEntity.inferLocalLevelEntities-(Inferer)-1083-7
java|2020-02-05 13:17:01,183|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\DecoratedEntity.java|depends.entity.DecoratedEntity.inferLocalLevelEntities-(Inferer)-1084-8
java|2020-02-05 13:17:01,183|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\DecoratedEntity.java|depends.entity.DecoratedEntity.typeParametersToEntities-(Inferer)-1085-9
java|2020-02-05 13:17:01,183|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.getRawName-()-1086-10
java|2020-02-05 13:17:01,183|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\GenericName.java|depends.entity.GenericName.getArguments-()-1087-10
java|2020-02-05 13:17:01,184|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\DecoratedEntity.java|depends.entity.DecoratedEntity.appendTypeParameters-(Collection<Entity>)-1088-9
java|2020-02-05 13:17:01,184|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\DecoratedEntity.java|depends.entity.DecoratedEntity.identiferToEntities-(Inferer, Collection<GenericName>)-1089-9
java|2020-02-05 13:17:01,185|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\ContainerEntity.java|depends.entity.ContainerEntity.vars-()-1090-8
java|2020-02-05 13:17:01,185|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\ContainerEntity.java|depends.entity.ContainerEntity.getFunctions-()-1091-8
java|2020-02-05 13:17:01,186|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\ContainerEntity.java|depends.entity.ContainerEntity.getMixins-()-1092-8
java|2020-02-05 13:17:01,186|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\ContainerEntity.java|depends.entity.ContainerEntity.identiferToContainerEntity-(Inferer, Collection<GenericName>)-1093-8
java|2020-02-05 13:17:01,186|depends|D:\multiple-dependency-project\depends\src\main\java\depends\relations\Inferer.java|depends.relations.Inferer.isEagerExpressionResolve-()-1094-8
java|2020-02-05 13:17:01,187|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.getChildren-()-1095-6
java|2020-02-05 13:17:01,189|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\Entity.java|depends.entity.Entity.inferEntities-(Inferer)-1096-4
java|2020-02-05 13:17:01,189|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\FileEntity.java|depends.entity.FileEntity.inferLocalLevelEntities-(Inferer)-1097-5
java|2020-02-05 13:17:01,189|depends|D:\multiple-dependency-project\depends\src\main\java\depends\relations\Inferer.java|depends.relations.Inferer.getImportedRelationEntities-(List<Import>)-1098-6
java|2020-02-05 13:17:01,189|depends|D:\multiple-dependency-project\depends\src\main\java\depends\extractor\java\JavaImportLookupStrategy.java|depends.extractor.java.JavaImportLookupStrategy.getImportedRelationEntities-(List<Import>, EntityRepo)-1099-7
java|2020-02-05 13:17:01,189|depends|D:\multiple-dependency-project\depends\src\main\java\depends\importtypes\Import.java|depends.importtypes.Import.getContent-()-1100-8
java|2020-02-05 13:17:01,190|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\repo\InMemoryEntityRepo.java|depends.entity.repo.InMemoryEntityRepo.getEntity-(String)-1101-8
java|2020-02-05 13:17:01,190|depends|D:\multiple-dependency-project\depends\src\main\java\depends\importtypes\Import.java|depends.importtypes.Import.getContent-()-1102-8
java|2020-02-05 13:17:01,190|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\repo\InMemoryEntityRepo.java|depends.entity.repo.InMemoryEntityRepo.getEntity-(String)-1103-8
java|2020-02-05 13:17:01,191|depends|D:\multiple-dependency-project\depends\src\main\java\depends\importtypes\Import.java|depends.importtypes.Import.getContent-()-1104-8
java|2020-02-05 13:17:01,192|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\repo\InMemoryEntityRepo.java|depends.entity.repo.InMemoryEntityRepo.getEntity-(String)-1105-8
java|2020-02-05 13:17:01,193|depends|D:\multiple-dependency-project\depends\src\main\java\depends\importtypes\Import.java|depends.importtypes.Import.getContent-()-1106-8
java|2020-02-05 13:17:01,193|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\repo\InMemoryEntityRepo.java|depends.entity.repo.InMemoryEntityRepo.getEntity-(String)-1107-8
java|2020-02-05 13:17:01,194|depends|D:\multiple-dependency-project\depends\src\main\java\depends\relations\Inferer.java|depends.relations.Inferer.getImportedTypes-(List<Import>, FileEntity)-1108-6
java|2020-02-05 13:17:01,194|depends|D:\multiple-dependency-project\depends\src\main\java\depends\extractor\java\JavaImportLookupStrategy.java|depends.extractor.java.JavaImportLookupStrategy.getImportedTypes-(List<Import>, EntityRepo, Set<UnsolvedBindings>)-1109-7
java|2020-02-05 13:17:01,194|depends|D:\multiple-dependency-project\depends\src\main\java\depends\importtypes\Import.java|depends.importtypes.Import.getContent-()-1110-8
java|2020-02-05 13:17:01,195|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\repo\InMemoryEntityRepo.java|depends.entity.repo.InMemoryEntityRepo.getEntity-(String)-1111-8
java|2020-02-05 13:17:01,195|depends|D:\multiple-dependency-project\depends\src\main\java\depends\importtypes\Import.java|depends.importtypes.Import.getContent-()-1112-8
java|2020-02-05 13:17:01,196|depends|D:\multiple-dependency-project\depends\src\main\java\depends\extractor\UnsolvedBindings.java|depends.extractor.UnsolvedBindings.UnsolvedBindings-(String, Entity)-1113-8
java|2020-02-05 13:17:01,196|depends|D:\multiple-dependency-project\depends\src\main\java\depends\extractor\UnsolvedBindings.java|depends.extractor.UnsolvedBindings.hashCode-()-1114-8
java|2020-02-05 13:17:01,196|depends|D:\multiple-dependency-project\depends\src\main\java\depends\importtypes\Import.java|depends.importtypes.Import.getContent-()-1115-8
java|2020-02-05 13:17:01,197|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\repo\InMemoryEntityRepo.java|depends.entity.repo.InMemoryEntityRepo.getEntity-(String)-1116-8
java|2020-02-05 13:17:01,197|depends|D:\multiple-dependency-project\depends\src\main\java\depends\importtypes\Import.java|depends.importtypes.Import.getContent-()-1117-8
java|2020-02-05 13:17:01,198|depends|D:\multiple-dependency-project\depends\src\main\java\depends\extractor\UnsolvedBindings.java|depends.extractor.UnsolvedBindings.UnsolvedBindings-(String, Entity)-1118-8
java|2020-02-05 13:17:01,198|depends|D:\multiple-dependency-project\depends\src\main\java\depends\extractor\UnsolvedBindings.java|depends.extractor.UnsolvedBindings.hashCode-()-1119-8
java|2020-02-05 13:17:01,199|depends|D:\multiple-dependency-project\depends\src\main\java\depends\importtypes\Import.java|depends.importtypes.Import.getContent-()-1120-8
java|2020-02-05 13:17:01,199|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\repo\InMemoryEntityRepo.java|depends.entity.repo.InMemoryEntityRepo.getEntity-(String)-1121-8
java|2020-02-05 13:17:01,200|depends|D:\multiple-dependency-project\depends\src\main\java\depends\importtypes\Import.java|depends.importtypes.Import.getContent-()-1122-8
java|2020-02-05 13:17:01,200|depends|D:\multiple-dependency-project\depends\src\main\java\depends\extractor\UnsolvedBindings.java|depends.extractor.UnsolvedBindings.UnsolvedBindings-(String, Entity)-1123-8
java|2020-02-05 13:17:01,200|depends|D:\multiple-dependency-project\depends\src\main\java\depends\extractor\UnsolvedBindings.java|depends.extractor.UnsolvedBindings.hashCode-()-1124-8
java|2020-02-05 13:17:01,201|depends|D:\multiple-dependency-project\depends\src\main\java\depends\importtypes\Import.java|depends.importtypes.Import.getContent-()-1125-8
java|2020-02-05 13:17:01,201|depends|D:\multiple-dependency-project\depends\src\main\java\depends\entity\repo\InMemoryEntityRepo.java|depends.entity.repo.InMemoryEntityRepo.getEntity-(String)-1126-8
java|2020-02-05 13:17:01,202|depends|D:\multiple-dependency-project\depends\src\main\java\depends\importtypes\Import.java|depends.importtypes.Import.getContent-()-1127-8
java|2020-02-05 13:17:01,202|depends|D:\multiple-dependency-project\depends\src\main\java\depends\extractor\UnsolvedBindings.java|depends.extractor.UnsolvedBindings.UnsolvedBindings-(String, Entity)-1128-8
java|2020-02-05 13:17:01,202|depends|D:\multiple-dependency-project\depends\src\main\java\depends\extractor\UnsolvedBindings.java|depends.extractor.UnsolvedBindings.hashCode-()-1129-8
java|2020-02-05 13:17:01,203|depends|D:\multiple-dependency-project\depends\src\main\java\depends\extractor\UnsolvedBindings.java|depends.extractor.UnsolvedBindings.setFromEntity-(Entity)-1130-7
java|2020-02-05 13:17:01,203|depends|D:\multiple-dependency-project\depends\src\main\java\depends\relations\Inferer.java|depends.relations.Inferer.addUnsolvedBinding-(UnsolvedBindings)-1131-7
java|2020-02-05 13:17:01,204|depends|D:\multiple-dependency-project\depends\src\main\java\depends\extractor\UnsolvedBindings.java|depends.extractor.UnsolvedBindings.setFromEntity-(Entity)-1132-7
java|2020-02-05 13:17:01,205|depends|D:\multiple-dependency-project\depends\src\main\java\depends\relations\Inferer.java|depends.relations.Inferer.addUnsolvedBinding-(UnsolvedBindings)-1133-7
java|2020-02-05 13:17:01,205|depends|D:\multiple-dependency-project\depends\src\main\java\depends\extractor\UnsolvedBindings.java|depends.extractor.UnsolvedBindings.setFromEntity-(Entity)-1134-7
java|2020-02-05 13:17:01,206|depends|D:\multiple-dependency-project\depends\src\main\java\depends\relations\Inferer.java|depends.relations.Inferer.addUnsolvedBinding-(UnsolvedBindings)-1135-7
